Image URL,Building Name,Property Description,Street Number,Street Name,Street Suffix,Subdivision,Unit Number,Address,City/Location,Zip Code,Year Built,List Price,MLS Number,Building SqFt,Balcony SF,Bathroom Description,Baths Full,Baths Half,Baths Total,Bed Room Description,Bedrooms
#N/A,THE HOUSTONIAN,"Custom designed and taken to the studs in 2016, this beautiful 2 bedroom/ 2 bath condo on the 22nd floor commands gorgeous views from all the rooms. Remodeled to perfection ! A few of the many fine features are Turkish stone floors, museum quality lighting, calcutta marble counter tops, marble floors, designer wall paper, custom cabinetry and battery operated custom bedroom drapes. The large master bedroom ( with sitting area) has an entire wall of built-ins customized for storage, books,and TV. The open kitchen maximizes easy entertaining with a nice bar area and wine refrigerator. TV's remain plus washer,dryer, refrigerator. Enjoy resort style elegant, casual living at The Houstonian Estates. Full service valet, 24 hour concierge and on-site management. Pool, party room, conference room, work out facility and tennis ,plus a wonderful walking path around the entire grounds. Easy access to Loop 610 and close to Memorial Park, Uptown Park and Galleria fine shopping and restaurants.",121,Post Oak,Lane,Houstonian Estates,2202,121 N Post Oak Lane Unit#2202,Houston,77024,1982,"$1,475,000",37749295,2335,,"Double Sinks, Primary Bath + Separate Shower, Primary Bath Shower Only",2,0,2,"All Bedrooms Down, En-Suite Bath, Primary Bed - 1st Floor, Sitting Area, Walk-In Closet",2
#N/A,ASTORIA,"20TH FLOOR PICASSO FLOOR PLAN 4 BEDROOMS 4 1/2 BATHS, WITH GALLERIA AND DOWNTOWN VIEWS. PRIVATE ELEVATOR ENTRY INTO YOUR UNIT, SILE STONE COUNTER TOPS, EGGERSMAN KITCHENS AND BATHROOMS, WOOD FLOORS INCLUDING FINISHED CLOSETS,ART DECOR LOBBY, INCLUDING INFINITY POOL, FITNESS CENTER,CONFERENCE ROOM,PARTY ROOM, VALET PARKING AND CONCIERGE ON FIRST FLOOR. WHY LIVE ANYWHERE ELSE WHEN YOU CAN WORK, DINE, SHOP WITHIN BLOCKS IN THE FABULOUS UPTOWN AREA WHILE LIVING IN AN ICONIC BUILDING ON POST OAK BLVD.",1409,Post Oak,Boulevard,Astoria Condos,2001,1409 Post Oak Boulevard Unit#2001,Houston,77056,2014,"$1,480,000",16376351,3079,,"Double Sinks, Primary Bath + Separate Shower, Vanity Area",4,1,4.1,,4
#N/A,THE RIVER OAKS,"This beautiful, never lived-in condominium at The River Oaks offers panoramic views through floor to ceiling glass windows, Gaggenau appliances and Poggenpohl cabinetry.  The state of the art home automation  and sound system features Alexa Hardware, GE Z-Wave receptacles, video surveillance at the front door, balcony speakers, Crestron thermostats with operation via Crestron App on iPhone and Ipad.  Bathrooms equipped with touchless faucets and Numi Kohler toilets.  Full service building with valet parking, concierge, porter, fitness center, pool, party room with catering kitchen and outside grilling station with a wonderful onsite management team.",3433,Westheimer,Road,River Oaks Condo,1004,3433 Westheimer Road Unit#1004,Houston,77027,2018,"$1,500,000",7379759,1433,153,"Double Sinks, Primary Bath + Separate Shower, Primary Bath Shower Only, Primary w/Tub",2,0,2,,1
#N/A,FOUR LEAF TOWERS,"Rare opportunity! Spectacular Penthouse occupying the entire corner of the Southwest with South, West, and East views of spectacular Houston Skyline from  the 39th & 40th floors of Four Leaf Towers West. This Giorgio Borlenghi  building, designed by Cesar-Pelli has unique contemporary architecture. Penthouse was designed with open floor plan converted to 3 beds, 3 1/2 baths. Elegant throughout, with special detail to grand master bedroom and spa-like en-suite bathroom. Floor to ceiling glass windows, highlighting views of the city. Marble flooring in every room,  private elevator opens to master bedroom. Full Amenities include; Valet, concierge, 24/7 service, workout facilities, spa-like pool, 4 tennis courts, lush grounds & green space.Plenty of visitor parking.",5110,San Felipe,Street,Four Leaf Towers Condo 22nd Am,394,5110 San Felipe Street Unit#394,Houston,77056,1980,"$1,525,000",67639615,4592,,"Bidet, Disabled Access, Double Sinks, Half Bath, Hollywood Bath, Primary Bath + Separate Shower, Primary w/Tub, Vanity Area, Whirlpool/Jetted Tub",3,1,3.1,"All Bedrooms Up, En-Suite Bath, Primary Bed - 2nd Floor",3
#N/A,THE HUNTINGDON,"Enjoy sweeping River Oaks/Galleria views from this beautifully appointed 2 bedroom residence at The Huntingdon. Secure, prestigious home full of fabulous natural light w/ walls of windows. Semi private elevator, expansive open living area, light filled sitting room, spacious den w/ adjacent 2nd bedroom or study w/white marble bath. Stunning master w/private balcony to views of gorgeous formal gardens & fountain. Luxurious white marble master bathroom w/soaking tub, double sinks & large shower. Great kitchen w/ wine fridg, double Thermador ovens, Subzero w/ easy access to utility room & service entry. Wonderful dining w/lovely crystal chandelier. Gorgeous 2020 refinished herringbone wood floors, 2020 paint, exquisite moldings, high ceilings, gracious room sizes. The Huntingdon offers Concierge, Security, Valet Parking, Fitness Center, Swimming Pool, Spa, Exercise Room. This unit has 2 reserved parking spots & storage closet. Premier luxury living! Per seller",2121,Kirby,Drive,Huntingdon,3NW,2121 Kirby Drive Unit#3NW,Houston,77019,1983,"$1,549,000",55579548,3026,,"Bidet, Double Sinks, Half Bath, Primary Bath + Separate Shower",2,1,2.1,"All Bedrooms Down, En-Suite Bath, Walk-In Closet",2
#N/A,THE MODERNE RICE VILLAGE,"Elliman presents a modern masterpiece. A dream home in the heart of Rice Village. Soaring ceilings and private elevator access in this top floor penthouse with breathtaking 360 views! As the elevator door opens you are invited directly into your living room filled with natural light and for the art enthusiast this home is perfect to display all of your favorite pieces. Interior features included white oak wood flooring throughout, white quartz countertops, European Armony cabinetry, Fisher and Paykel appliances and Thermador wine tower. The over sized master closet has gorgeous custom Italian Remedisio built-ins! The home office also includes a Remedisio study system. This stunning home  is MOVE IN READY with a walk score of 92. The Moderne is truly one of a kind and a must see.The standard of luxury has been raised! Exclusive sales presentation available.",2406,Tangley,,The Moderne Rice Village,700,2406 Tangley Unit#700,Houston,77005,2019,"$1,550,000",69668664,2549,310,"Double Sinks, Primary Bath + Separate Shower, Primary w/Tub",2,1,2.1,"2 Bedrooms Down, All Bedrooms Down",2
#N/A,THE RIVER OAKS,"Live luxuriously at The River Oaks in this masterfully-designed home offers 2 bedrooms, 2.5 baths, & seamless interiors designed by internationally acclaimed Interior Architect, Lauren Rottet. Entry welcomes you to spacious natural light-filled living and dining; floor-to-ceiling windows w/South East views. Finishes in the finest materials of marble, tavertine, stone, quartz, porcelain & walnut wood flooring. Kitchen w/Gaggenau appliances, Poggenpohl cabinetry w/immense space. Tranquil abundant master suite w/enormous walk-in closet and bath w/rain shower, artic white dual sink vanity, custom designed stone tub, all wrapped in striking, floor-to-ceiling travertine. The River Oaks provides a level of class nestled on three-acres of pristine landscaping. Live the lifestyle w/an exceptional 24-hour concierge & doorman, gracious pool, soaking tub, private guest suites, pet-grooming spa, dog park, massage room, yoga/Pilates studio & state-of-the-art fitness center.",3433,Westheimer,,The River Oaks,602,3433 Westheimer Unit#602,Houston,77027,2019,"$1,550,500",14701557,2717,,"Double Sinks, Primary Bath + Separate Shower, Primary w/Tub",2,1,2.1,"2 Bedrooms Down, All Bedrooms Down",2
#N/A,THE PARAMOUNT,"The Paramount will be the next brilliant addition to the Houston skyline by Randall Davis, the builder of the Arabella, the Marlowe and many other iconic high-rise buildings in several states. The Paramount is scheduled for completion in spring of 2022 and will combine architectural design excellence with Art Deco features, world-class finishes, exceptional amenities and an exclusive location between the Galleria & River Oaks. This classic, elegant building will have 24 stories with 50 exclusive condos featuring graciously-sized rooms, exquisite finishes & outdoor terraces. Unit #1801 has 3,605 sq. ft., 2 terraces, 3 en suite bedrooms, a study, large living areas and will be on the 18th floor with dazzling views of the north, east & west parts of Houston.",3723,Westheimer,Road,The Paramount,1104,3723 Westheimer Road Unit#1104,Houston,77027,2022,"$1,555,000",59714002,2548,109,"Double Sinks, Half Bath, Primary Bath + Separate Shower",3,1,3.1,"All Bedrooms Down, Primary Bed - 1st Floor",3
#N/A,ASTORIA,"16TH FLOOR PICASSO FLOOR PLAN 4 BEDROOMS 4 BATHS, WITH GALLERIA AND DOWNTOWN VIEWS. PRIVATE ELEVATOR INTO YOUR UNIT, SILE STONE COUNTER TOPS, EGGERSMAN KITCHENS AND BATHROOMS, WOOD FLOORS INCLUDING MASTER AND MASTER CLOSETS,ART DECOR LOBBY, INCLUDING INFINITY POOL, FITNESS CENTER,CONFERENCE ROOM,PARTY ROOM, VALET PARKING AND CONCIERGE ON FIRST FLOOR. WHY LIVE ANYWHERE ELSE WHEN YOU CAN WORK, DINE, SHOP WITHIN BLOCKS IN THE FABULOUS UPTOWN AREA. COME AND VISIT!!",1409,Post Oak,,Astoria Condos,1601,1409 Post Oak Unit#1601,Houston,77056,2014,"$1,570,000",25592207,3079,,"Double Sinks, Half Bath, Primary Bath + Separate Shower, Primary w/Tub, Tub w/shower, Vanity Area",4,1,4.1,"All Bedrooms Down, En-Suite Bath, Walk-In Closet",4
#N/A,ARABELLA,"The ARABELLA. Houston's most exclusive and luxurious High Rise Living built by Randall Davis. Next to River Oaks District, and few blocks from Galleria. Customized interior finishes, and best of the best amenities. THE BUILDING provides a full service 24 hour concierge, stunning lobby, fitness center, party room, valet parking, indoor and outdoor swimming pool, pet salon, catering kitchen, massage room, and dry sauna All room dimensions are approximate.",4521,San Felipe,,Arabella,1405,4521 San Felipe Unit#1405,Houston,77027,2018,"$1,580,000",19218636,2688,,,3,1,3.1,,3
#N/A,OTHER,"The Allen is the best of Houston in one place. It is where the sophistication of the theater district meets the prestige of River Oaks overlooking the serenity of Buffalo Bayou Park. You are minutes from everything you love, but a world away among the six acres of the Thompson Hotel, Residences at The Allen, world-class dining, retail, spa, fitness, and the city’s greatest outdoor amenity – Buffalo Bayou Park. Personalized Residences with Exquisite Hotel Services Residences at The Allen is changing the way Houstonians think about high rise living. From masterfully designed indoor and outdoor spaces, to luxury conveniences and modern technology. The Allen has it all including room service! The 99 luxurious condominiums are designed from the inside-out. The residences offer floor to ceiling windows, chef inspired kitchen with state-of-the-art appliances, Italian cabinetry and outdoor living areas with plunge pools, sky gardens, puppy porch potty, summer kitchens and unobstructed views.",1711,Allen Parkway,,Residence at the Allen,1803,1711 Allen Parkway Unit#1803,Houston,77019,2019,"$1,588,545",73236976,2583,,Primary Bath + Separate Shower,2,1,2.1,Walk-In Closet,2
#N/A,ARABELLA,"Exquisitely appointed ""Smart"" home on the 25th floor of the Arabella that offers incomparable, unimpeded views of Downtown, the Med Center & the Galleria from plentiful windows and two separate balconies. Intelligently designed home with every space maximized and carefully detailed. There are impressive storage solutions throughout. Features include a top-of-the-line AV system, built-in office space for two, a spacious gourmet kitchen, a flex room functioning as a media room that can double as a 3rd bedroom, and a sumptuous master retreat with a customized closet from TCS. Trend-setting finishes include Hermes wallpaper, gorgeous hardwood floors, light fixtures from Restoration Hardware, and honed & polished marble counters. This home has two covered parking spaces and a large, carpeted storage closet in the garage. Come see this warm, inviting, beautiful ""forever home"" in the sky!",4521,San Felipe,Street,Arabella Condos,2503,4521 San Felipe Street Unit#2503,Houston,77027,2018,"$1,597,000",93838382,2114,,"Double Sinks, Primary Bath + Separate Shower",2,1,2.1,"All Bedrooms Down, Primary Bed - 1st Floor",2
